PetID,AdoptionSpeed,fold
b686d33cd,2,1
fecec878e,4,1
40501d365,3,3
ad19a6ee0,1,1
8abb96298,1,3
9fb186834,3,2
9c1cbec2f,3,1
32aa78316,3,1
7ba58565e,3,3
73717bc4f,2,4
4f3e35156,3,1
8102d6dc7,2,2
e07812482,1,1
8c3d81083,1,2
40f17b3a1,3,1
89523a695,3,2
a6ac8884b,3,1
8bda483ec,3,2
bec49d8b7,2,2
015770429,1,0
618e97eeb,3,4
afaadb62f,2,0
5ff169a48,1,3
124e6af5e,2,0
092b32197,2,3
b70f7c3d6,2,1
45c278a7d,2,3
4cc49be2a,1,3
a5acfe9ed,1,4
ed7c0ebb1,3,4
58a7e1caf,2,0
1c9a2baf6,1,0
80723d694,4,2
7dfa4e393,3,0
8e3e0ffde,2,2
4c3a2c536,4,0
254c3305f,1,3
0f9f0dd0e,2,3
bafa8c847,3,2
37d88b689,3,3
d0aa84916,3,3
20e75472d,1,3
91c4cb54d,2,1
553b61d90,1,1
e9292cee2,2,2
f8e1ea097,1,4
ee2793324,3,2
c93e86f5d,4,0
f5257c5e4,3,2
533f52fff,1,1
6ce342cfe,1,1
ae17429ae,3,4
b0be76af8,1,4
46d88ca3e,1,4
bbf029a0a,3,4
b17f7a1fc,1,4
dbf8ba091,2,4
970910885,1,4
050277142,2,4
51337d3a4,3,4
2d0b49c8f,1,2
40b64aa21,1,2
0bd2d5882,3,0
456c7a365,2,0
f5e9075c9,2,2
1154c26ac,4,4
db4165316,3,1
69c9ba4b3,2,3
2614882d1,4,0
6975353f1,2,4
64c2d97a4,1,2
28c4588e5,4,2
bf5700a80,1,1
da840f8d4,1,3
abfad94f2,4,4
790e639ed,3,2
732b578ff,1,0
08f038689,1,1
0a76a6cf3,2,0
5698c00e2,3,0
70337537c,4,4
446748891,2,4
0cde886ff,1,1
dc56ff89a,1,2
c7969bc23,4,0
f68bec222,1,2
94e9e97c4,3,3
ba2904fd9,3,4
b7dda91fe,2,2
f33406495,1,2
652787a1f,3,3
3be154287,1,4
84fdd34c7,2,3
917ca93b3,2,3
a5965cea5,3,2
b898e8d6c,3,2
ca81b2566,4,4
a483f0d49,2,0
336504b7d,2,4
d687c7171,2,0
6f46311db,1,4
fce854722,4,0
a0fd5da22,3,3
78551abb5,1,0
1cac8717d,3,3
7f8955f6a,3,4
35e96ea98,2,3
fe879c04e,1,1
8b53dec4c,1,2
9bec6db97,3,0
5ddd7f219,3,4
bf190a061,3,2
e18d31575,4,4
8c7b2f093,3,2
8b17616d3,4,2
9beedceb9,4,1
5250b8bc3,1,0
b641cecaf,2,1
d08cf8cb2,2,0
ee2e82f01,3,4
528115548,2,4
4470adc62,3,1
a63364c39,1,1
f6ea19029,2,2
c6e763332,2,4
5fcb3804f,4,2
5edc72757,1,2
e8e8a47fd,3,1
351f3746c,1,1
b4d16b6f6,2,3
172433b2f,3,4
aae0d180c,4,3
d5cbed556,4,1
fc5f63812,2,3
99ed50a86,1,1
46518b224,3,0
8335d65e0,2,3
440676acb,2,2
62550cf78,1,4
a062234cb,4,3
7a54b760e,2,4
504ce7187,2,3
