PetID,nlp_proba_1,nlp_proba_2,nlp_proba_3,nlp_proba_4,nlp_pred
74f987b01,0.24346867,0.67541903,0.05872779,0.022384474,2
7e3680561,0.0026157405,0.9134709,0.06497775,0.01893558,2
112ae92e0,0.077051334,0.31317386,0.6032715,0.006503366,3
46f656f13,0.0035364665,0.005187013,0.013974378,0.9773022,4
3b1976326,0.025593912,0.46809247,0.50133705,0.0049766093,3
e5317b212,0.04096443,0.15263437,0.14002037,0.6663808,4
0bf9dfa21,0.009562962,0.78795105,0.107421234,0.09506473,2
4ec25bc3b,0.2474822,0.50896215,0.108929045,0.13462661,2
6d18cc71d,0.03295804,0.34781176,0.32874817,0.29048204,2
cb0f41a00,0.099173814,0.63664824,0.06984866,0.1943292,2
31e2399a9,0.1813375,0.6741894,0.112226084,0.03224707,2
82ea3883e,0.2832022,0.2746956,0.10815421,0.333948,4
a25c1fe02,0.25208214,0.62533385,0.07198169,0.050602265,2
91ef9278d,0.27198723,0.3849357,0.0784181,0.264659,2
ac31057e6,0.018597724,0.08416395,0.1471748,0.75006354,4
fd32ce3ef,0.04509777,0.040670242,0.23724571,0.6769863,4
3e3743dc7,0.0053237686,0.0020333976,0.005146441,0.9874964,4
3a97c693e,0.3698623,0.56501216,0.03973835,0.025387187,2
b4835265a,0.003197014,0.007648629,0.009247564,0.9799068,4
6f665c704,0.18696119,0.2399747,0.17993635,0.39312777,4
97bb6502c,0.4033138,0.35467294,0.09707551,0.14493778,1
f376f922e,0.26316652,0.3921873,0.3356282,0.009017952,2
8af1b11ce,0.012401848,0.029656343,0.012258654,0.9456832,4
1e39a9ea7,0.21361217,0.14955902,0.100397475,0.5364314,4
d38ce48c2,0.54501814,0.23590311,0.076042496,0.14303625,1
bea0802eb,0.0154302325,0.088571854,0.47555444,0.42044345,3
c9595d1f6,0.82224286,0.1501898,0.022252204,0.0053151413,1
ddc3af1ee,0.02448986,0.09270872,0.7627103,0.12009117,3
6464f2352,0.041597676,0.9029102,0.050699465,0.004792695,2
ac6d69d99,0.003155589,0.006970518,0.009191643,0.98068225,4
99be827e6,0.00076562644,0.31234357,0.68592006,0.0009707682,3
76c073021,0.1355988,0.21121861,0.25976604,0.39341655,4
2455effb8,0.014066068,0.44869566,0.5297883,0.007449917,3
8ff66c239,0.015987543,0.15143085,0.29810268,0.5344789,4
4d7dd6115,0.12341979,0.47075438,0.1453663,0.2604595,2
fa7c7d1be,0.271746,0.26185948,0.4332465,0.033148035,3
88819fc55,0.0040678335,0.0020782633,0.003952325,0.98990154,4
8af4db3f3,0.040289044,0.05700435,0.020736713,0.8819699,4
5a828ec3e,0.09337361,0.5350655,0.30091786,0.07064303,2
e56dc823a,0.010979623,0.020156508,0.028958166,0.93990564,4
24731a12c,0.5181118,0.29222628,0.07730454,0.112357356,1
66757255c,0.31537396,0.3095591,0.10722746,0.26783943,1
5c039d8c1,0.46674716,0.33300936,0.10272573,0.09751778,1
9e3e99760,0.3603254,0.29763106,0.08908887,0.25295472,1
eb4eef57a,0.09181724,0.26677307,0.16529864,0.47611108,4
49113adb2,0.40283322,0.26410484,0.3200456,0.0130163515,1
093cce3a1,0.052214477,0.22580951,0.55478996,0.1671861,3
4e9a13862,0.023297701,0.257539,0.67687476,0.04228845,3
3816b16b4,0.34263685,0.35716772,0.29295942,0.007236037,2
1539be087,0.01746738,0.01700216,0.22210051,0.7434299,4
5ba0605b9,0.01903266,0.019259967,0.018213246,0.9434942,4
d6c60a52d,0.24790889,0.20816863,0.13026226,0.41366026,4
ab48d21e0,0.15525077,0.40410626,0.14871597,0.29192704,2
83166fea8,0.7270068,0.15470108,0.09188864,0.026403477,1
a89fd1f1e,0.71278495,0.1313727,0.11398788,0.0418545,1
40b31be60,0.23198788,0.4633948,0.29148802,0.013129252,2
d1265050f,0.13097687,0.3217652,0.36063254,0.18662538,3
4ec9289df,0.051888105,0.15866064,0.04880666,0.7406446,4
3a3ae56f1,0.027247509,0.023707608,0.05478312,0.8942617,4
e46373e2e,0.22432467,0.27473032,0.2628897,0.23805524,2
f3755376e,0.04342635,0.04437287,0.01803818,0.8941626,4
3d6f14681,0.00059771363,0.18113546,0.81716716,0.0010996562,3
e333feca8,0.00906577,0.9618643,0.028382963,0.0006869916,2
649930cc8,0.028756443,0.045028053,0.0777131,0.8485024,4
9b11972b0,0.07423254,0.3733337,0.40401548,0.14841826,3
6d18707ee,0.02326472,0.6955094,0.2803839,0.000841932,2
eb90062ec,0.06426102,0.3183984,0.30932835,0.30801225,2
461185d51,0.16648357,0.17911799,0.110677935,0.5437205,4
63fda9824,0.67640525,0.03666232,0.012884458,0.27404797,1
f9715a897,0.06676992,0.7364443,0.15595998,0.04082577,2
f304e7fb3,0.026444498,0.026622463,0.014338907,0.9325942,4
d4ec04b8e,0.26315552,0.20314085,0.2175741,0.3161295,4
dbf579546,0.6913349,0.25691476,0.04521945,0.0065307957,1
fc2925be3,0.048081,0.1895754,0.43437606,0.3279675,3
2e9a53eb0,0.21991901,0.55586576,0.054276858,0.16993843,2
0f15ed6ab,0.03823796,0.06735666,0.3634388,0.5309666,4
933da53ee,0.13927208,0.07193173,0.08833499,0.70046115,4
4f6a0e54d,0.08639765,0.08625231,0.066507794,0.76084226,4
7bda94ad0,0.18808968,0.16185178,0.11835904,0.5316995,4
d14d62508,0.026413582,0.02282962,0.1461147,0.8046421,4
a90da3a12,0.058938596,0.15464513,0.17046005,0.61595625,4
3759a1d40,0.16189766,0.3151043,0.3150213,0.20797676,2
27ef6e605,0.015595535,0.0062456997,0.009638132,0.96852064,4
060b52c3b,0.03528137,0.224882,0.20400417,0.5358324,4
7ecaa8636,0.21489297,0.48126435,0.24878542,0.055057224,2
00b23513e,0.3474908,0.26232195,0.0918024,0.29838485,1
71f245b82,0.023850633,0.05126163,0.6854336,0.23945409,3
ff3d455a0,0.46363544,0.26808864,0.08414599,0.1841299,1
00e50c7a7,0.04276537,0.44864646,0.05542467,0.45316353,4
6341e0577,0.110597886,0.053825833,0.048974626,0.78660166,4
d8664fb93,0.36667863,0.3962836,0.14124906,0.095788725,2
65d10be4d,0.1497347,0.27418938,0.16200684,0.41406912,4
783a31182,0.0014991822,0.96375155,0.033966437,0.0007827988,2
f600368fb,0.064063154,0.061314717,0.05859922,0.81602293,4
c32eb7405,0.48896208,0.30930248,0.17209233,0.029643092,1
3ee594f5a,0.27014488,0.5485403,0.14260636,0.038708445,2
05febeea3,0.061632562,0.0958831,0.03387215,0.8086122,4
d92c5c2df,0.26750425,0.041748498,0.037780836,0.6529664,4
198a73c5e,0.08451204,0.12969157,0.7690029,0.016793478,3
393198f9d,0.043082282,0.9348953,0.018827673,0.0031948176,2
d4bffbe04,0.46769524,0.29312894,0.088006265,0.15116958,1
1f7c7c248,0.0036903631,0.0020401387,0.0043988875,0.9898706,4
457bdfb16,0.2606088,0.16807833,0.02266244,0.5486504,4
da4da9308,0.22822627,0.27480775,0.06998384,0.42698213,4
18cd75354,0.7025873,0.21116681,0.021348815,0.064897075,1
0eade2f7c,0.10155844,0.08868626,0.25799957,0.5517557,4
364e3ac89,0.0030020573,0.06949003,0.02177952,0.9057284,4
0ce80622f,0.00041833706,0.018731518,0.97880393,0.0020462656,3
619f26bfc,0.2357946,0.28302136,0.4258425,0.055341557,3
1d1f2ed1b,0.43637875,0.51847947,0.035766833,0.009374975,2
be7b65c23,0.19298992,0.21733887,0.1352823,0.454389,4
e454518b8,0.019043064,0.038167786,0.055884916,0.8869043,4
d57b8c2fe,0.8500404,0.11302811,0.034249526,0.0026819964,1
1534419ad,0.06573179,0.38079786,0.23510285,0.31836745,2
1e1727250,0.11548055,0.1949331,0.63344556,0.056140803,3
0b3b23c20,0.10203241,0.06222535,0.11664193,0.7191003,4
71e5aca0a,0.028550638,0.05896971,0.022880286,0.8895994,4
2b3fc0265,0.11264104,0.73570687,0.09297973,0.058672324,2
e825b8b9f,0.09054966,0.065841325,0.048526887,0.7950821,4
b6004bb5d,0.014355662,0.020831795,0.043537326,0.9212752,4
da5ae6aa9,0.046692476,0.47465628,0.46863207,0.010019125,2
8132fabfd,0.054046303,0.2228654,0.70907205,0.014016189,3
282139c6d,0.29335526,0.46765807,0.16365859,0.07532814,2
19d68bcc8,0.74139196,0.21294925,0.041984927,0.0036738592,1
268cdb435,0.24301931,0.3838893,0.07872812,0.2943633,2
fdffad0c0,0.09614018,0.6744903,0.16881968,0.06054987,2
bf456451e,0.044286717,0.6001719,0.3407038,0.014837596,2
9ceada263,0.32423565,0.2536213,0.14258334,0.2795597,1
9495fed48,0.29510593,0.4141598,0.22841309,0.06232123,2
b26bf64a6,0.14743927,0.038043935,0.042491253,0.77202547,4
d3ec31e51,0.18754993,0.40763143,0.14879009,0.2560286,2
71e96f977,0.0013424926,0.0491062,0.8905584,0.058992878,3
11a3fb06e,0.01231519,0.03230264,0.009089234,0.946293,4
88cdc9a60,0.15858172,0.5799511,0.13918881,0.122278355,2
53b996932,0.30661213,0.49700275,0.13512723,0.0612579,2
3c8468196,0.117037885,0.12832707,0.27118552,0.48344952,4
1fba191e3,0.17985852,0.3822581,0.19004641,0.24783692,2
95b24de4a,0.0670246,0.08293028,0.04605777,0.8039874,4
640e18ef0,0.026295483,0.5049854,0.27408803,0.1946311,2
780dff088,0.0176997,0.019564364,0.027997851,0.9347381,4
236824e39,0.7947082,0.12504435,0.0704684,0.009779097,1
daeac2b84,0.15545283,0.52858377,0.21658154,0.09938185,2
15dc4c629,0.040725943,0.13575341,0.30745015,0.51607054,4
ef9154afe,0.25578576,0.73619765,0.0028236697,0.005192976,2
b48b65ef2,0.36030385,0.48784006,0.13378668,0.018069446,2
9102809eb,0.28668302,0.2956329,0.16079919,0.2568849,2
0b110b315,0.39458466,0.31923804,0.12608801,0.16008939,1
e40368c38,0.12078132,0.14329293,0.08941741,0.6465083,4
c68bc0253,0.018693054,0.19858456,0.74955845,0.03316398,3
f64a1a0c4,0.44209138,0.16473976,0.039425083,0.35374376,1
c36ffffdc,0.46160707,0.21849513,0.08189207,0.23800574,1
8d83c952c,0.30667868,0.47397828,0.2181496,0.0011933945,2
5fc06cf73,0.27070013,0.17878354,0.1166388,0.43387756,4
6fcee4bee,0.13570325,0.5635893,0.16272812,0.13797931,2
3604fc814,0.022617389,0.9157148,0.03267499,0.028992806,2
ebe1f2665,0.16375895,0.06629704,0.10546136,0.6644826,4
b66a74309,0.00871909,0.0014887883,0.0051778313,0.9846144,4
3fd75e77d,0.33816993,0.43088028,0.101959266,0.12899056,2
288445cbd,0.12955353,0.2200558,0.1728694,0.4775213,4
2485efd0a,0.26855063,0.3575799,0.2779027,0.09596677,2
b0a24f910,0.017188808,0.023880927,0.14365703,0.8152732,4
0ff7245bd,0.013062121,0.4408914,0.40323907,0.1428074,2
0fc2dc3cb,0.0007318087,0.1020692,0.89447135,0.0027276217,3
4cbc3433e,0.18285906,0.52378875,0.2745783,0.01877389,2
a8a3c4f49,0.11304544,0.5992077,0.08461128,0.20313562,2
3308b3980,0.012221247,0.15546858,0.7948518,0.037458457,3
8c75e5189,0.03476205,0.16064133,0.21222958,0.592367,4
1c4afcc03,0.10571685,0.4282783,0.28718355,0.17882127,2
b5ce44276,0.13306546,0.4062882,0.3639336,0.09671275,2
6aa6cfaaa,0.17936464,0.6055299,0.1558207,0.059284713,2
faca11616,0.01876776,0.59823877,0.37247777,0.010515701,2
c1680e63c,0.2536076,0.52618575,0.13033304,0.089873664,2
fa27f275a,0.005830133,0.98596996,0.008082174,0.00011768304,2
1a51506e1,0.07414082,0.4599928,0.3125263,0.15334012,2
fe4b30cfb,0.0053591053,0.0030516342,0.0029935709,0.98859566,4
c6d39a0fa,0.42212898,0.25369292,0.08819254,0.2359856,1
bea8484a3,0.20412269,0.49651942,0.18621519,0.11314263,2
0d4e58071,0.34228703,0.4763006,0.046675846,0.13473657,2
bca099371,0.12278732,0.27321747,0.5778563,0.026138928,3
1aa3952c1,0.08176269,0.2481941,0.14356554,0.52647763,4
db3fce97e,0.15287392,0.4717226,0.37185928,0.003544182,2
f0063c5b6,0.1554212,0.29908165,0.50816244,0.0373347,3
600f8eb25,0.26449156,0.6164298,0.109713145,0.009365457,2
15e5b6d26,0.015950881,0.037473932,0.2814918,0.6650834,4
17c4b0394,0.023467833,0.060743842,0.84017164,0.07561668,3
40843af1e,0.03796869,0.71625304,0.207724,0.038054314,2
f7b84bc3b,0.37437955,0.42043844,0.034218986,0.170963,2
873996ad0,0.15724076,0.12141766,0.11085077,0.61049086,4
f3b4e3f5c,0.31718364,0.2770614,0.18764304,0.21811192,1
4a1702099,0.09123883,0.28121182,0.2497237,0.37782568,4
f7ada8363,0.21238461,0.39474672,0.22496672,0.16790189,2
c135c6b15,0.0048383614,0.0158852,0.06701429,0.91226214,4
dd308e46b,0.019358449,0.011144727,0.022108512,0.9473884,4
bea72e6c5,0.022079207,0.033907063,0.06296957,0.8810442,4
f58424835,0.016551116,0.7682486,0.16973242,0.04546777,2
7f08520d7,0.8299233,0.14240377,0.02168222,0.0059907925,1
0c28877b7,0.03690749,0.24911872,0.1977273,0.5162465,4
c4d225c88,0.2601656,0.39071968,0.31531638,0.033798397,2
6db506983,0.22168025,0.20002228,0.54564476,0.032652717,3
3e101e353,0.7348035,0.20510942,0.039557725,0.020529341,1
0c862b8a3,0.14584474,0.40238273,0.07065501,0.38111746,2
15b6026b1,0.112538494,0.10567805,0.38763317,0.39415032,4
a116545f6,0.5879479,0.23729528,0.12351606,0.051240772,1
a3449e0d0,0.04404601,0.0039755874,0.026177544,0.9258009,4
c0545b660,0.051289026,0.48466182,0.3730984,0.09095079,2
6fc2970d6,0.04292701,0.25913155,0.67321825,0.024723167,3
1d5870131,0.17873555,0.7250871,0.05473338,0.041444026,2
14fb52f07,0.27004007,0.2608834,0.096642345,0.3724342,4
cbefe3979,0.0026448355,0.8180713,0.15679233,0.022491556,2
e3672355d,0.14921969,0.698546,0.13906668,0.013167634,2
f104f8045,0.2957276,0.56090134,0.088860035,0.05451098,2
1253241be,0.07866255,0.21447906,0.69107515,0.015783295,3
f7bf646ee,0.22727422,0.25962782,0.104046404,0.40905163,4
d09a7dda3,0.13860732,0.54921633,0.28917283,0.023003472,2
720db9cb3,0.04272102,0.10247812,0.026456194,0.8283447,4
15592a54c,0.032454044,0.15926418,0.7861308,0.022151008,3
0063bd7e0,0.13829514,0.057878412,0.013759659,0.7900668,4
ef70f3263,0.18211323,0.09215964,0.066862255,0.6588649,4
98caf2809,0.14739934,0.39394855,0.07683224,0.3818199,2
205dd56e1,0.035421602,0.8860596,0.07662455,0.0018942691,2
4e1033fe2,0.016447034,0.92047703,0.060024716,0.0030512896,2
093a35049,0.36626512,0.32126254,0.091745205,0.22072712,1
300c91d3a,0.24677536,0.4969644,0.25126135,0.0049989624,2
bbcaecdd4,0.12576178,0.8186708,0.030333444,0.025233982,2
ad6e56af2,0.014810384,0.04589283,0.015492949,0.9238038,4
b41d5c9c4,0.064272605,0.40795186,0.49948943,0.028286103,3
e99eda1f6,0.3580809,0.35733858,0.15558925,0.12899123,1
f3a9092a2,0.082498126,0.4509062,0.43839535,0.028200295,2
c34b20922,0.13288292,0.78551817,0.06960598,0.011992883,2
1cc66d907,0.012163852,0.005608639,0.03364187,0.94858557,4
de08c8d31,0.60486877,0.34860596,0.041487124,0.0050381967,1
e303359a7,0.28261954,0.031634748,0.014572922,0.6711728,4
1f470d9f4,0.022108616,0.070346884,0.08246686,0.8250777,4
bcf13ec9d,0.023645077,0.042031303,0.05188234,0.8824413,4
61f0927c3,0.39071247,0.114963554,0.05887409,0.4354498,4
a86f09670,0.0070187715,0.008812008,0.09305709,0.89111215,4
b35c61109,0.3701609,0.41327143,0.07424738,0.14232026,2
46c5fd256,0.023449399,0.8069112,0.15893562,0.010703826,2
dde3750a1,0.008818017,0.9810176,0.00956874,0.0005956544,2
923da13c4,0.05178595,0.021969251,0.03076769,0.8954772,4
ba4811f35,0.0048197038,0.93036735,0.062364236,0.0024486983,2
8b0ea16a5,0.17901576,0.30257478,0.33336177,0.1850477,3
b76e8c452,0.10577392,0.0835062,0.112541184,0.6981787,4
03d59fc21,0.12178055,0.6617177,0.21604341,0.00045833332,2
531452675,0.33360103,0.3395105,0.12370534,0.20318308,2
9849173ee,0.18301521,0.2946903,0.26632652,0.255968,2
514e33268,0.059609983,0.7333559,0.20479205,0.002242087,2
75f582ad6,0.020348404,0.77794236,0.124334835,0.077374324,2
6967987d5,0.2117645,0.1972255,0.08267934,0.50833064,4
764837930,0.17220333,0.24638638,0.08133568,0.5000746,4
94fc65b67,0.028117152,0.09636474,0.07057058,0.80494756,4
bcec3d919,0.20936276,0.24802057,0.081971794,0.46064496,4
6f863a03a,0.023767494,0.19229104,0.25699925,0.5269422,4
e742a643d,0.06713842,0.81823266,0.10224346,0.012385492,2
150bf58e2,0.039260514,0.3615113,0.5805528,0.018675357,3
f60779a3b,0.32480106,0.16510424,0.09125395,0.4188408,4
fcf5f5a0d,0.20033208,0.18210597,0.46179378,0.15576813,3
75bfbc825,0.23696558,0.61903757,0.07472299,0.06927386,2
5aeba57be,0.1158387,0.14147572,0.07843332,0.6642523,4
a4ba78b62,0.36512882,0.500162,0.09419109,0.040518075,2
a8d14470d,0.011997441,0.017991463,0.035475988,0.934535,4
a6fc65f2d,0.31925365,0.50083554,0.17242298,0.007487792,2
d5c68b3bf,0.11479504,0.15037097,0.10834519,0.6264888,4
2de32b48a,0.34770194,0.2730474,0.11164392,0.26760677,1
44817c8f4,0.036091574,0.26537183,0.6489675,0.049569078,3
c6cdbebfa,0.063515216,0.9307205,0.0055218088,0.0002425852,2
122092781,0.1950887,0.24003567,0.5413051,0.02357055,3
1652a3e1e,0.24064471,0.40201586,0.2756921,0.08164736,2
332ae5ab2,0.5053012,0.19224682,0.2811036,0.021348445,1
41e4cc1de,0.03629258,0.52631676,0.3710906,0.06630008,2
8dfe4da6a,0.05551421,0.3868648,0.5322807,0.025340304,3
c06d167ca,0.41805193,0.38654733,0.07248661,0.12291422,1
3219ad064,0.10041184,0.10459259,0.6772559,0.11773965,3
a9551ed6d,0.027582828,0.25712794,0.64024836,0.075040884,3
09af85878,0.049842615,0.032662872,0.12699074,0.7905038,4
796382bf4,0.10465588,0.13069965,0.24680121,0.51784325,4
678d21531,0.025362028,0.5335071,0.35445186,0.08667895,2
7aa58b134,0.40789056,0.41437846,0.100596465,0.07713455,2
2f3d368d3,0.06803186,0.7317348,0.17557406,0.02465923,2
d3692d2b2,0.0662609,0.73020744,0.02689425,0.17663743,2
c8bc66245,0.09585594,0.5552871,0.21045943,0.13839749,2
d096658bb,0.09868383,0.08063885,0.14884053,0.6718368,4
27ab49f1a,0.14848728,0.7332733,0.11659147,0.0016479394,2
26d0bfe44,0.072822995,0.11686629,0.46081054,0.34950015,3
1dff1959b,0.2127016,0.16714622,0.24643637,0.37371585,4
4f5205d2b,0.0038628504,0.0029559429,0.0068862033,0.9862949,4
c6c8c73e5,0.61311984,0.25771365,0.08291311,0.046253443,1
040736f83,0.050209064,0.75680006,0.18271442,0.010276488,2
9b8a35f8b,0.86949664,0.065243356,0.031738374,0.03352165,1
e2b5913e7,0.02703679,0.0058899834,0.010409771,0.9566635,4
ac52ba660,0.36994573,0.35835126,0.08195348,0.18974948,1
923a03e90,0.09832464,0.09161123,0.04924253,0.76082164,4
408d4d8e0,0.43342662,0.22825025,0.08380336,0.2545198,1
fed3c719a,0.940043,0.021484442,0.02359228,0.014880251,1
01dac4b22,0.11766685,0.14686756,0.042024847,0.6934408,4
efeabd288,0.043156955,0.5485812,0.37994552,0.02831634,2
4540f8e9c,0.07804937,0.20222415,0.7138593,0.005867154,3
3ed60e624,0.18285906,0.52378875,0.2745783,0.01877389,2
b7135cf44,0.0017478237,0.9911445,0.0065214434,0.00058632036,2
a5205f8ab,0.054423843,0.14019819,0.34068164,0.46469632,4
1b3492bde,0.006901569,0.6173843,0.3680761,0.007637971,2
de35c9f48,0.043422308,0.61184114,0.11364352,0.23109305,2
3e242ed8c,0.35786402,0.5251431,0.078184865,0.03880798,2
f8e3fabe6,0.20971291,0.24974133,0.51569843,0.024847303,3
1076dcc35,0.013471915,0.014006177,0.060417686,0.9121041,4
6c44c99ef,0.20042741,0.62139994,0.10449093,0.073681705,2
797725280,0.1426287,0.7352814,0.11589836,0.0061914953,2
3006cd3eb,0.087039575,0.17016079,0.13082463,0.611975,4
daa73505c,0.12062169,0.12574598,0.04389112,0.7097412,4
cd7bea671,0.017530877,0.23371623,0.74558526,0.003167589,3
f35683806,0.23758301,0.6513362,0.07911797,0.03196283,2
121c5faca,0.1824941,0.71946067,0.09297527,0.00506999,2
811b66c3e,0.06834402,0.099005386,0.06836565,0.764285,4
eeb60466e,0.19073321,0.34532288,0.22738528,0.23655862,2
30319970f,0.09311915,0.07665976,0.17864357,0.6515775,4
e4ab25214,0.10035652,0.041367646,0.34562317,0.51265264,4
35ec69571,0.27679402,0.48361278,0.13104004,0.10855316,2
7d86df9b0,0.5755229,0.3512714,0.057025027,0.016180677,1
695ae7cbe,0.74078137,0.19754979,0.031039763,0.03062918,1
1c07c6ee5,0.007812959,0.1556692,0.81557024,0.02094755,3
9725bf4d2,0.0645517,0.14554796,0.25663725,0.5332631,4
9f1ba804c,0.09120099,0.58596724,0.11508733,0.20774442,2
45ba264f2,0.08211497,0.6212599,0.26245278,0.034172293,2
5ab4a7a66,0.2511028,0.49610072,0.060285464,0.19251095,2
19cd32fd6,0.21271794,0.6899537,0.08653586,0.010792552,2
ee8ddae7b,0.100178644,0.55968976,0.32169896,0.01843263,2
b4d0c60b6,0.06655361,0.19113833,0.16072379,0.5815842,4
e4aadf23c,0.09474251,0.23278783,0.6069934,0.06547629,3
32efae9d5,0.17375438,0.6871549,0.11449264,0.024598066,2
92b89a666,0.06972976,0.36665428,0.47274178,0.090874165,3
181fb7dae,0.23258351,0.64088607,0.113962896,0.012567498,2
e653e3c51,0.271746,0.26185948,0.4332465,0.033148035,3
8e8080bbe,0.012172701,0.22532895,0.67358035,0.08891801,3
5d00ca4d0,0.028478257,0.6938461,0.23061787,0.047057755,2
4fbe0c2e5,0.16445751,0.29745126,0.23932444,0.29876676,4
2aaa0c8b6,0.07240232,0.6551356,0.27063727,0.001824807,2
85fc3c314,0.11955851,0.30860198,0.14304574,0.42879376,4
02a13b2cb,0.016787495,0.054399297,0.042749915,0.88606334,4
f50997846,0.016065165,0.5606282,0.41672075,0.0065858867,2
08fc1372f,0.3763215,0.32151577,0.24632841,0.05583427,1
e66ee4be8,0.2240764,0.68519336,0.07149791,0.019232305,2
f5fd255aa,0.40783763,0.19449149,0.11265532,0.28501558,1
ba7ae0448,0.40141445,0.48032308,0.07546521,0.042797238,2
c1e816568,0.047511593,0.5108456,0.3804963,0.06114651,2
23d2b8824,0.9522783,0.01129426,0.014809301,0.02161811,1
0b90767fa,0.011358836,0.6572596,0.32293448,0.008447126,2
d65b5a052,0.25781244,0.45626828,0.20147999,0.084439285,2
5e5038eb5,0.0030051614,0.0020088435,0.001976192,0.9930098,4
fa94b21d1,0.9902266,0.006044573,0.00072996906,0.002998797,1
fcdfc6cdd,0.098309845,0.003271581,0.03378779,0.86463076,4
9eb98f34c,0.026259402,0.46209776,0.50646126,0.005181587,3
85327438d,0.30629584,0.22042565,0.41529453,0.057984,3
0164a9cfb,0.08332578,0.18266429,0.5732402,0.16076969,3
8910ea0f4,0.113322124,0.34582222,0.5033711,0.037484523,3
4c26cf05d,0.008957114,0.38648355,0.5912911,0.013268275,3
283d778d2,0.12777536,0.3961777,0.23032188,0.24572508,2
bfb19deda,0.012651687,0.019035086,0.039117523,0.9291957,4
ae6a2116c,0.008918403,0.0050970237,0.019942474,0.9660421,4
6f93a41c5,0.13065223,0.10112242,0.16442117,0.60380423,4
9e4420002,0.76833326,0.19412994,0.031828847,0.0057079326,1
24fad6b0b,0.5122366,0.39696655,0.055447236,0.035349634,1
c96423707,0.046682846,0.42952394,0.5138558,0.009937396,3
933b2b3d4,0.0038723561,0.9916352,0.0039095073,0.0005828727,2
64904cb52,0.124156095,0.7622067,0.07327208,0.04036515,2
e4e5ea1d2,0.10717993,0.31260052,0.390999,0.18922055,3
c27c5a029,0.30034006,0.44122243,0.13296331,0.12547423,2
e2e5b8ae2,0.14922269,0.5312878,0.11890843,0.20058107,2
fed43b600,0.049988873,0.5256848,0.2902415,0.1340849,2
ea433c341,0.025598394,0.22383487,0.6889392,0.0616275,3
e1b0baf8a,0.10422551,0.79191893,0.083707966,0.020147614,2
9827921f8,0.012064648,0.34320357,0.5607348,0.083997026,3
fc32f63d1,0.008350452,0.12854907,0.049137294,0.8139631,4
7c9e666a7,0.7210587,0.2533876,0.023504766,0.0020489574,1
7821d724c,0.008043968,0.016705722,0.047516093,0.9277342,4
ec30a3b11,0.0057166456,0.9852261,0.008813491,0.00024381856,2
e92d3d4cf,0.11139843,0.16981807,0.23048307,0.48830044,4
b30bcaab6,0.078162916,0.24675496,0.19391452,0.4811676,4
5bc5b43ae,0.08661583,0.55964655,0.101003826,0.25273383,2
9c1b4bb55,0.12299837,0.49616095,0.29427433,0.08656633,2
f8b702182,0.8515609,0.11104721,0.015306448,0.02208544,1
